date,ticker,weight
2025-06-04,META,0.07692307692307693
2025-06-04,MSFT,0.07692307692307693
2025-06-04,NVDA,0.07692307692307693
2025-06-04,SPY,0.07692307692307693
2025-06-04,TSLA,0.07692307692307693
2025-06-04,UNH,0.07692307692307693
2025-06-04,^GSPC,0.07692307692307693
2025-06-05,AAPL,0.08333333333333333
2025-06-05,AMC,0.08333333333333333
2025-06-05,AMZN,0.08333333333333333
2025-06-05,GME,0.08333333333333333
2025-06-05,GOOGL,0.08333333333333333
2025-06-05,JPM,0.08333333333333333
2025-06-05,META,0.08333333333333333
2025-06-05,MSFT,0.08333333333333333
2025-06-05,NVDA,0.08333333333333333
2025-06-05,SPY,0.08333333333333333
2025-06-05,UNH,0.08333333333333333
2025-06-05,^GSPC,0.08333333333333333
2025-06-06,AAPL,0.08333333333333333
2025-06-06,AMC,0.08333333333333333
2025-06-06,AMZN,0.08333333333333333
2025-06-06,GME,0.08333333333333333
2025-06-06,GOOGL,0.08333333333333333
2025-06-06,JPM,0.08333333333333333
2025-06-06,META,0.08333333333333333
2025-06-06,MSFT,0.08333333333333333
2025-06-06,NVDA,0.08333333333333333
2025-06-06,SPY,0.08333333333333333
2025-06-06,UNH,0.08333333333333333
2025-06-06,^GSPC,0.08333333333333333
2025-06-09,AAPL,0.07692307692307693
2025-06-09,AMC,0.07692307692307693
2025-06-09,AMZN,0.07692307692307693
2025-06-09,GME,0.07692307692307693
2025-06-09,GOOGL,0.07692307692307693
2025-06-09,JPM,0.07692307692307693
2025-06-09,META,0.07692307692307693
2025-06-09,MSFT,0.07692307692307693
2025-06-09,NVDA,0.07692307692307693
2025-06-09,SPY,0.07692307692307693
2025-06-09,TSLA,0.07692307692307693
2025-06-09,UNH,0.07692307692307693
2025-06-09,^GSPC,0.07692307692307693
2025-06-10,AAPL,0.07692307692307693
2025-06-10,AMC,0.07692307692307693
2025-06-10,AMZN,0.07692307692307693
2025-06-10,GME,0.07692307692307693
2025-06-10,GOOGL,0.07692307692307693
2025-06-10,JPM,0.07692307692307693
2025-06-10,META,0.07692307692307693
2025-06-10,MSFT,0.07692307692307693
2025-06-10,NVDA,0.07692307692307693
2025-06-10,SPY,0.07692307692307693
2025-06-10,TSLA,0.07692307692307693
2025-06-10,UNH,0.07692307692307693
2025-06-10,^GSPC,0.07692307692307693
2025-06-11,AAPL,0.07692307692307693
2025-06-11,AMC,0.07692307692307693
2025-06-11,AMZN,0.07692307692307693
2025-06-11,GME,0.07692307692307693
2025-06-11,GOOGL,0.07692307692307693
2025-06-11,JPM,0.07692307692307693
2025-06-11,META,0.07692307692307693
2025-06-11,MSFT,0.07692307692307693
2025-06-11,NVDA,0.07692307692307693
2025-06-11,SPY,0.07692307692307693
2025-06-11,TSLA,0.07692307692307693
2025-06-11,UNH,0.07692307692307693
2025-06-11,^GSPC,0.07692307692307693
2025-06-12,AAPL,0.08333333333333333
2025-06-12,AMC,0.08333333333333333
2025-06-12,AMZN,0.08333333333333333
2025-06-12,GOOGL,0.08333333333333333
2025-06-12,JPM,0.08333333333333333
2025-06-12,META,0.08333333333333333
2025-06-12,MSFT,0.08333333333333333
2025-06-12,NVDA,0.08333333333333333
2025-06-12,SPY,0.08333333333333333
2025-06-12,TSLA,0.08333333333333333
2025-06-12,UNH,0.08333333333333333
2025-06-12,^GSPC,0.08333333333333333
2025-06-13,AAPL,0.08333333333333333
2025-06-13,AMC,0.08333333333333333
2025-06-13,AMZN,0.08333333333333333
2025-06-13,GOOGL,0.08333333333333333
2025-06-13,JPM,0.08333333333333333
2025-06-13,META,0.08333333333333333
2025-06-13,MSFT,0.08333333333333333
2025-06-13,NVDA,0.08333333333333333
2025-06-13,SPY,0.08333333333333333
2025-06-13,TSLA,0.08333333333333333
2025-06-13,UNH,0.08333333333333333
2025-06-13,^GSPC,0.08333333333333333
2025-06-16,AAPL,0.07692307692307693
2025-06-16,AMC,0.07692307692307693
2025-06-16,AMZN,0.07692307692307693
2025-06-16,GME,0.07692307692307693
2025-06-16,GOOGL,0.07692307692307693
2025-06-16,JPM,0.07692307692307693
2025-06-16,META,0.07692307692307693
2025-06-16,MSFT,0.07692307692307693
2025-06-16,NVDA,0.07692307692307693
2025-06-16,SPY,0.07692307692307693
2025-06-16,TSLA,0.07692307692307693
2025-06-16,UNH,0.07692307692307693
2025-06-16,^GSPC,0.07692307692307693
2025-06-17,AAPL,0.07692307692307693
2025-06-17,AMC,0.07692307692307693
2025-06-17,AMZN,0.07692307692307693
2025-06-17,GME,0.07692307692307693
2025-06-17,GOOGL,0.07692307692307693
2025-06-17,JPM,0.07692307692307693
2025-06-17,META,0.07692307692307693
2025-06-17,MSFT,0.07692307692307693
2025-06-17,NVDA,0.07692307692307693
2025-06-17,SPY,0.07692307692307693
2025-06-17,TSLA,0.07692307692307693
2025-06-17,UNH,0.07692307692307693
2025-06-17,^GSPC,0.07692307692307693
2025-06-18,AAPL,0.07692307692307693
2025-06-18,AMC,0.07692307692307693
2025-06-18,AMZN,0.07692307692307693
2025-06-18,GME,0.07692307692307693
2025-06-18,GOOGL,0.07692307692307693
2025-06-18,JPM,0.07692307692307693
2025-06-18,META,0.07692307692307693
2025-06-18,MSFT,0.07692307692307693
2025-06-18,NVDA,0.07692307692307693
2025-06-18,SPY,0.07692307692307693
2025-06-18,TSLA,0.07692307692307693
2025-06-18,UNH,0.07692307692307693
2025-06-18,^GSPC,0.07692307692307693
2025-06-20,AAPL,0.07692307692307693
2025-06-20,AMC,0.07692307692307693
2025-06-20,AMZN,0.07692307692307693
2025-06-20,GME,0.07692307692307693
2025-06-20,GOOGL,0.07692307692307693
2025-06-20,JPM,0.07692307692307693
2025-06-20,META,0.07692307692307693
2025-06-20,MSFT,0.07692307692307693
2025-06-20,NVDA,0.07692307692307693
2025-06-20,SPY,0.07692307692307693
2025-06-20,TSLA,0.07692307692307693
2025-06-20,UNH,0.07692307692307693
2025-06-20,^GSPC,0.07692307692307693
2025-06-23,AAPL,0.07692307692307693
2025-06-23,AMC,0.07692307692307693
2025-06-23,AMZN,0.07692307692307693
2025-06-23,GME,0.07692307692307693
2025-06-23,GOOGL,0.07692307692307693
2025-06-23,JPM,0.07692307692307693
2025-06-23,META,0.07692307692307693
2025-06-23,MSFT,0.07692307692307693
2025-06-23,NVDA,0.07692307692307693
2025-06-23,SPY,0.07692307692307693
2025-06-23,TSLA,0.07692307692307693
2025-06-23,UNH,0.07692307692307693
2025-06-23,^GSPC,0.07692307692307693
2025-06-24,AAPL,0.07692307692307693
2025-06-24,AMC,0.07692307692307693
2025-06-24,AMZN,0.07692307692307693
2025-06-24,GME,0.07692307692307693
2025-06-24,GOOGL,0.07692307692307693
2025-06-24,JPM,0.07692307692307693
2025-06-24,META,0.07692307692307693
2025-06-24,MSFT,0.07692307692307693
2025-06-24,NVDA,0.07692307692307693
2025-06-24,SPY,0.07692307692307693
2025-06-24,TSLA,0.07692307692307693
2025-06-24,UNH,0.07692307692307693
2025-06-24,^GSPC,0.07692307692307693
2025-06-25,AAPL,0.07692307692307693
2025-06-25,AMC,0.07692307692307693
2025-06-25,AMZN,0.07692307692307693
2025-06-25,GME,0.07692307692307693
2025-06-25,GOOGL,0.07692307692307693
2025-06-25,JPM,0.07692307692307693
2025-06-25,META,0.07692307692307693
2025-06-25,MSFT,0.07692307692307693
2025-06-25,NVDA,0.07692307692307693
2025-06-25,SPY,0.07692307692307693
2025-06-25,TSLA,0.07692307692307693
2025-06-25,UNH,0.07692307692307693
2025-06-25,^GSPC,0.07692307692307693
2025-06-26,AAPL,0.07692307692307693
2025-06-26,AMC,0.07692307692307693
2025-06-26,AMZN,0.07692307692307693
2025-06-26,GME,0.07692307692307693
2025-06-26,GOOGL,0.07692307692307693
2025-06-26,JPM,0.07692307692307693
2025-06-26,META,0.07692307692307693
2025-06-26,MSFT,0.07692307692307693
2025-06-26,NVDA,0.07692307692307693
2025-06-26,SPY,0.07692307692307693
2025-06-26,TSLA,0.07692307692307693
2025-06-26,UNH,0.07692307692307693
2025-06-26,^GSPC,0.07692307692307693
2025-06-27,AAPL,0.07692307692307693
2025-06-27,AMC,0.07692307692307693
2025-06-27,AMZN,0.07692307692307693
2025-06-27,GME,0.07692307692307693
2025-06-27,GOOGL,0.07692307692307693
2025-06-27,JPM,0.07692307692307693
2025-06-27,META,0.07692307692307693
2025-06-27,MSFT,0.07692307692307693
2025-06-27,NVDA,0.07692307692307693
2025-06-27,SPY,0.07692307692307693
2025-06-27,TSLA,0.07692307692307693
2025-06-27,UNH,0.07692307692307693
2025-06-27,^GSPC,0.07692307692307693
2025-06-30,AAPL,0.07692307692307693
2025-06-30,AMC,0.07692307692307693
2025-06-30,AMZN,0.07692307692307693
2025-06-30,GME,0.07692307692307693
2025-06-30,GOOGL,0.07692307692307693
2025-06-30,JPM,0.07692307692307693
2025-06-30,META,0.07692307692307693
2025-06-30,MSFT,0.07692307692307693
2025-06-30,NVDA,0.07692307692307693
2025-06-30,SPY,0.07692307692307693
2025-06-30,TSLA,0.07692307692307693
2025-06-30,UNH,0.07692307692307693
2025-06-30,^GSPC,0.07692307692307693
2025-07-01,AAPL,0.08333333333333333
2025-07-01,AMZN,0.08333333333333333
2025-07-01,GME,0.08333333333333333
2025-07-01,GOOGL,0.08333333333333333
2025-07-01,JPM,0.08333333333333333
2025-07-01,META,0.08333333333333333
2025-07-01,MSFT,0.08333333333333333
2025-07-01,NVDA,0.08333333333333333
2025-07-01,SPY,0.08333333333333333
2025-07-01,TSLA,0.08333333333333333
2025-07-01,UNH,0.08333333333333333
2025-07-01,^GSPC,0.08333333333333333
2025-07-02,AAPL,0.07692307692307693
2025-07-02,AMC,0.07692307692307693
2025-07-02,AMZN,0.07692307692307693
2025-07-02,GME,0.07692307692307693
2025-07-02,GOOGL,0.07692307692307693
2025-07-02,JPM,0.07692307692307693
2025-07-02,META,0.07692307692307693
2025-07-02,MSFT,0.07692307692307693
2025-07-02,NVDA,0.07692307692307693
2025-07-02,SPY,0.07692307692307693
2025-07-02,TSLA,0.07692307692307693
2025-07-02,UNH,0.07692307692307693
2025-07-02,^GSPC,0.07692307692307693
2025-07-03,AAPL,0.07692307692307693
2025-07-03,AMC,0.07692307692307693
2025-07-03,AMZN,0.07692307692307693
2025-07-03,GME,0.07692307692307693
2025-07-03,GOOGL,0.07692307692307693
2025-07-03,JPM,0.07692307692307693
2025-07-03,META,0.07692307692307693
2025-07-03,MSFT,0.07692307692307693
2025-07-03,NVDA,0.07692307692307693
2025-07-03,SPY,0.07692307692307693
2025-07-03,TSLA,0.07692307692307693
2025-07-03,UNH,0.07692307692307693
2025-07-03,^GSPC,0.07692307692307693
2025-07-07,AAPL,0.07692307692307693
2025-07-07,AMC,0.07692307692307693
2025-07-07,AMZN,0.07692307692307693
2025-07-07,GME,0.07692307692307693
2025-07-07,GOOGL,0.07692307692307693
2025-07-07,JPM,0.07692307692307693
2025-07-07,META,0.07692307692307693
2025-07-07,MSFT,0.07692307692307693
2025-07-07,NVDA,0.07692307692307693
2025-07-07,SPY,0.07692307692307693
2025-07-07,TSLA,0.07692307692307693
2025-07-07,UNH,0.07692307692307693
2025-07-07,^GSPC,0.07692307692307693
2025-07-08,AAPL,0.07692307692307693
2025-07-08,AMC,0.07692307692307693
2025-07-08,AMZN,0.07692307692307693
2025-07-08,GME,0.07692307692307693
2025-07-08,GOOGL,0.07692307692307693
2025-07-08,JPM,0.07692307692307693
2025-07-08,META,0.07692307692307693
2025-07-08,MSFT,0.07692307692307693
2025-07-08,NVDA,0.07692307692307693
2025-07-08,SPY,0.07692307692307693
2025-07-08,TSLA,0.07692307692307693
2025-07-08,UNH,0.07692307692307693
2025-07-08,^GSPC,0.07692307692307693
2025-07-09,AAPL,0.07692307692307693
2025-07-09,AMC,0.07692307692307693
2025-07-09,AMZN,0.07692307692307693
2025-07-09,GME,0.07692307692307693
2025-07-09,GOOGL,0.07692307692307693
2025-07-09,JPM,0.07692307692307693
2025-07-09,META,0.07692307692307693
2025-07-09,MSFT,0.07692307692307693
2025-07-09,NVDA,0.07692307692307693
2025-07-09,SPY,0.07692307692307693
2025-07-09,TSLA,0.07692307692307693
2025-07-09,UNH,0.07692307692307693
2025-07-09,^GSPC,0.07692307692307693
2025-07-10,AAPL,0.07692307692307693
2025-07-10,AMC,0.07692307692307693
2025-07-10,AMZN,0.07692307692307693
2025-07-10,GME,0.07692307692307693
2025-07-10,GOOGL,0.07692307692307693
2025-07-10,JPM,0.07692307692307693
2025-07-10,META,0.07692307692307693
2025-07-10,MSFT,0.07692307692307693
2025-07-10,NVDA,0.07692307692307693
2025-07-10,SPY,0.07692307692307693
2025-07-10,TSLA,0.07692307692307693
2025-07-10,UNH,0.07692307692307693
2025-07-10,^GSPC,0.07692307692307693
2025-07-11,AAPL,0.08333333333333333
2025-07-11,AMZN,0.08333333333333333
2025-07-11,GME,0.08333333333333333
2025-07-11,GOOGL,0.08333333333333333
2025-07-11,JPM,0.08333333333333333
2025-07-11,META,0.08333333333333333
2025-07-11,MSFT,0.08333333333333333
2025-07-11,NVDA,0.08333333333333333
2025-07-11,SPY,0.08333333333333333
2025-07-11,TSLA,0.08333333333333333
2025-07-11,UNH,0.08333333333333333
2025-07-11,^GSPC,0.08333333333333333
2025-07-14,AAPL,0.07692307692307693
2025-07-14,AMC,0.07692307692307693
2025-07-14,AMZN,0.07692307692307693
2025-07-14,GME,0.07692307692307693
2025-07-14,GOOGL,0.07692307692307693
2025-07-14,JPM,0.07692307692307693
2025-07-14,META,0.07692307692307693
2025-07-14,MSFT,0.07692307692307693
2025-07-14,NVDA,0.07692307692307693
2025-07-14,SPY,0.07692307692307693
2025-07-14,TSLA,0.07692307692307693
2025-07-14,UNH,0.07692307692307693
2025-07-14,^GSPC,0.07692307692307693
2025-07-15,AAPL,0.07692307692307693
2025-07-15,AMC,0.07692307692307693
2025-07-15,AMZN,0.07692307692307693
2025-07-15,GME,0.07692307692307693
2025-07-15,GOOGL,0.07692307692307693
2025-07-15,JPM,0.07692307692307693
2025-07-15,META,0.07692307692307693
2025-07-15,MSFT,0.07692307692307693
2025-07-15,NVDA,0.07692307692307693
2025-07-15,SPY,0.07692307692307693
2025-07-15,TSLA,0.07692307692307693
2025-07-15,UNH,0.07692307692307693
2025-07-15,^GSPC,0.07692307692307693
2025-07-16,AAPL,0.07692307692307693
2025-07-16,AMC,0.07692307692307693
2025-07-16,AMZN,0.07692307692307693
2025-07-16,GME,0.07692307692307693
2025-07-16,GOOGL,0.07692307692307693
2025-07-16,JPM,0.07692307692307693
2025-07-16,META,0.07692307692307693
2025-07-16,MSFT,0.07692307692307693
2025-07-16,NVDA,0.07692307692307693
2025-07-16,SPY,0.07692307692307693
2025-07-16,TSLA,0.07692307692307693
2025-07-16,UNH,0.07692307692307693
2025-07-16,^GSPC,0.07692307692307693
2025-07-17,AAPL,0.08333333333333333
2025-07-17,AMZN,0.08333333333333333
2025-07-17,GME,0.08333333333333333
2025-07-17,GOOGL,0.08333333333333333
2025-07-17,JPM,0.08333333333333333
2025-07-17,META,0.08333333333333333
2025-07-17,MSFT,0.08333333333333333
2025-07-17,NVDA,0.08333333333333333
2025-07-17,SPY,0.08333333333333333
2025-07-17,TSLA,0.08333333333333333
2025-07-17,UNH,0.08333333333333333
2025-07-17,^GSPC,0.08333333333333333
2025-07-18,AAPL,0.07692307692307693
2025-07-18,AMC,0.07692307692307693
2025-07-18,AMZN,0.07692307692307693
2025-07-18,GME,0.07692307692307693
2025-07-18,GOOGL,0.07692307692307693
2025-07-18,JPM,0.07692307692307693
2025-07-18,META,0.07692307692307693
2025-07-18,MSFT,0.07692307692307693
2025-07-18,NVDA,0.07692307692307693
2025-07-18,SPY,0.07692307692307693
2025-07-18,TSLA,0.07692307692307693
2025-07-18,UNH,0.07692307692307693
2025-07-18,^GSPC,0.07692307692307693
2025-07-21,AAPL,0.07692307692307693
2025-07-21,AMC,0.07692307692307693
2025-07-21,AMZN,0.07692307692307693
2025-07-21,GME,0.07692307692307693
2025-07-21,GOOGL,0.07692307692307693
2025-07-21,JPM,0.07692307692307693
2025-07-21,META,0.07692307692307693
2025-07-21,MSFT,0.07692307692307693
2025-07-21,NVDA,0.07692307692307693
2025-07-21,SPY,0.07692307692307693
2025-07-21,TSLA,0.07692307692307693
2025-07-21,UNH,0.07692307692307693
2025-07-21,^GSPC,0.07692307692307693
2025-07-22,AAPL,0.07692307692307693
2025-07-22,AMC,0.07692307692307693
2025-07-22,AMZN,0.07692307692307693
2025-07-22,GME,0.07692307692307693
2025-07-22,GOOGL,0.07692307692307693
2025-07-22,JPM,0.07692307692307693
2025-07-22,META,0.07692307692307693
2025-07-22,MSFT,0.07692307692307693
2025-07-22,NVDA,0.07692307692307693
2025-07-22,SPY,0.07692307692307693
2025-07-22,TSLA,0.07692307692307693
2025-07-22,UNH,0.07692307692307693
2025-07-22,^GSPC,0.07692307692307693
2025-07-23,AAPL,0.07692307692307693
2025-07-23,AMC,0.07692307692307693
2025-07-23,AMZN,0.07692307692307693
2025-07-23,GME,0.07692307692307693
2025-07-23,GOOGL,0.07692307692307693
2025-07-23,JPM,0.07692307692307693
2025-07-23,META,0.07692307692307693
2025-07-23,MSFT,0.07692307692307693
2025-07-23,NVDA,0.07692307692307693
2025-07-23,SPY,0.07692307692307693
2025-07-23,TSLA,0.07692307692307693
2025-07-23,UNH,0.07692307692307693
2025-07-23,^GSPC,0.07692307692307693
2025-07-24,AAPL,0.08333333333333333
2025-07-24,AMC,0.08333333333333333
2025-07-24,AMZN,0.08333333333333333
2025-07-24,GME,0.08333333333333333
2025-07-24,GOOGL,0.08333333333333333
2025-07-24,JPM,0.08333333333333333
2025-07-24,META,0.08333333333333333
2025-07-24,MSFT,0.08333333333333333
2025-07-24,NVDA,0.08333333333333333
2025-07-24,SPY,0.08333333333333333
2025-07-24,UNH,0.08333333333333333
2025-07-24,^GSPC,0.08333333333333333
2025-07-25,AAPL,0.07692307692307693
2025-07-25,AMC,0.07692307692307693
2025-07-25,AMZN,0.07692307692307693
2025-07-25,GME,0.07692307692307693
2025-07-25,GOOGL,0.07692307692307693
2025-07-25,JPM,0.07692307692307693
2025-07-25,META,0.07692307692307693
2025-07-25,MSFT,0.07692307692307693
2025-07-25,NVDA,0.07692307692307693
2025-07-25,SPY,0.07692307692307693
2025-07-25,TSLA,0.07692307692307693
2025-07-25,UNH,0.07692307692307693
2025-07-25,^GSPC,0.07692307692307693
2025-07-28,AAPL,0.07692307692307693
2025-07-28,AMC,0.07692307692307693
2025-07-28,AMZN,0.07692307692307693
2025-07-28,GME,0.07692307692307693
2025-07-28,GOOGL,0.07692307692307693
2025-07-28,JPM,0.07692307692307693
2025-07-28,META,0.07692307692307693
2025-07-28,MSFT,0.07692307692307693
2025-07-28,NVDA,0.07692307692307693
2025-07-28,SPY,0.07692307692307693
2025-07-28,TSLA,0.07692307692307693
2025-07-28,UNH,0.07692307692307693
2025-07-28,^GSPC,0.07692307692307693
2025-07-29,AAPL,0.07692307692307693
2025-07-29,AMC,0.07692307692307693
2025-07-29,AMZN,0.07692307692307693
2025-07-29,GME,0.07692307692307693
2025-07-29,GOOGL,0.07692307692307693
2025-07-29,JPM,0.07692307692307693
2025-07-29,META,0.07692307692307693
2025-07-29,MSFT,0.07692307692307693
2025-07-29,NVDA,0.07692307692307693
2025-07-29,SPY,0.07692307692307693
2025-07-29,TSLA,0.07692307692307693
2025-07-29,UNH,0.07692307692307693
2025-07-29,^GSPC,0.07692307692307693
2025-07-30,AAPL,0.07692307692307693
2025-07-30,AMC,0.07692307692307693
2025-07-30,AMZN,0.07692307692307693
2025-07-30,GME,0.07692307692307693
2025-07-30,GOOGL,0.07692307692307693
2025-07-30,JPM,0.07692307692307693
2025-07-30,META,0.07692307692307693
2025-07-30,MSFT,0.07692307692307693
2025-07-30,NVDA,0.07692307692307693
2025-07-30,SPY,0.07692307692307693
2025-07-30,TSLA,0.07692307692307693
2025-07-30,UNH,0.07692307692307693
2025-07-30,^GSPC,0.07692307692307693
2025-07-31,AAPL,0.08333333333333333
2025-07-31,AMC,0.08333333333333333
2025-07-31,AMZN,0.08333333333333333
2025-07-31,GME,0.08333333333333333
2025-07-31,GOOGL,0.08333333333333333
2025-07-31,JPM,0.08333333333333333
2025-07-31,MSFT,0.08333333333333333
2025-07-31,NVDA,0.08333333333333333
2025-07-31,SPY,0.08333333333333333
